Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
54,0.00027931432,0.00027081525,0.0017036613,0.0016530942
55,7.092301e-06,6.6515386e-06,0.0016246407,0.0015624351
56,6.7254217e-07,4.840669e-07,0.0015561648,0.0013546017
57,0.000118723845,0.0001064254,0.0017143439,0.0016409414
58,1.2266417e-05,1.1352543e-05,0.001703028,0.0015926744
59,1.4533526e-11,1.1014e-11,0.0018825126,0.0018158533
60,3.106406e-05,2.906504e-05,0.0017417732,0.001643536
61,4.8440132e-08,6.1402375e-08,0.0016232735,0.0014452995
62,3.421809e-05,3.316745e-05,0.0020820147,0.0018838719
63,1.9141804e-09,1.0837562e-09,0.0016763385,0.001622808
64,1.2585995e-05,1.3522409e-05,0.0022704888,0.0024311526
65,1.7735644e-08,3.9448256e-08,0.002055872,0.0019883916
66,6.3728703e-06,4.8954153e-06,0.0021056624,0.0018412585
67,2.3409977e-07,2.2915457e-07,0.0019455032,0.0017869911
68,3.2312062e-05,3.0770876e-05,0.0019513492,0.0018586844
69,1.5162897e-08,1.0933518e-08,0.001527325,0.0014472771
70,7.259425e-07,6.9119284e-07,0.0018381209,0.0017919365
71,6.725984e-07,5.535137e-07,0.001505581,0.001419216
72,7.224299e-09,4.867931e-08,0.001971474,0.0018453012
73,1.0572371e-08,4.130525e-09,0.0019221536,0.0016173047
74,3.5812384e-08,5.045518e-08,0.0020074379,0.0017111975
75,2.7156906e-05,1.6767333e-05,0.0017001878,0.0015513302
76,1.2315682e-10,6.51185e-11,0.0015355508,0.00138621
77,3.8223374e-05,2.8966808e-05,0.0016558211,0.0015364698
78,6.139192e-07,5.3375817e-07,0.0018938074,0.0017835494
79,3.338949e-08,1.4060307e-08,0.00167768,0.0015738298
80,0.00028486384,0.00024798643,0.0018276351,0.0018037799
81,2.3567804e-07,2.3224564e-07,0.0018130034,0.001712871
82,1.0746482e-08,1.2125983e-08,0.0018902778,0.0018500587
83,4.8848885e-09,1.077592e-08,0.001849,0.001815977
84,1.9294117e-05,1.8249062e-05,0.0016913064,0.001615503
85,1.3652546e-08,6.178832e-09,0.0019292647,0.0017986698
86,4.5512246e-05,4.0605206e-05,0.0018949532,0.0017860045
87,7.092532e-07,5.6537766e-07,0.0017939957,0.0016292974
88,3.3973097e-07,3.1205425e-07,0.0020187057,0.001920556
89,3.9432715e-07,3.3247682e-07,0.0019697319,0.0017457795
90,9.384055e-06,8.216411e-06,0.0021085679,0.0020896287
91,1.6044813e-08,8.944304e-09,0.0017169479,0.0016493908
92,2.9294108e-07,3.0079718e-07,0.002143424,0.0020167104
93,4.6160938e-08,4.457152e-08,0.0018332773,0.001823711
94,2.2991964e-07,1.3658185e-07,0.0013929886,0.0013312733
